Epi_Year,Epi_Week,Region,NDVI,Data_Source,Is_Imputed
2024,19,KAB KULON PROGO,0.746,modis_neo_csv,No
2024,19,KAB SLEMAN,0.589,modis_neo_csv,No
2024,19,KOTA YOGYAKARTA,0.597,modis_neo_csv,No
2024,20,KAB BANTUL,0.632,modis_neo_csv,No
2024,20,KAB GUNUNG KIDUL,0.703,modis_neo_csv,No
2024,20,KAB KULON PROGO,0.727,modis_neo_csv,No
2024,20,KAB SLEMAN,0.593,modis_neo_csv,No
2024,20,KOTA YOGYAKARTA,0.581,modis_neo_csv,No
2024,21,KAB BANTUL,0.632,modis_neo_csv,No
2024,21,KAB GUNUNG KIDUL,0.703,modis_neo_csv,No
2024,21,KAB KULON PROGO,0.727,modis_neo_csv,No
2024,21,KAB SLEMAN,0.593,modis_neo_csv,No
2024,21,KOTA YOGYAKARTA,0.581,modis_neo_csv,No
2024,22,KAB BANTUL,0.66,modis_neo_csv,No
2024,22,KAB GUNUNG KIDUL,0.66,modis_neo_csv,No
2024,22,KAB KULON PROGO,0.754,modis_neo_csv,No
2024,22,KAB SLEMAN,0.605,modis_neo_csv,No
2024,22,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2024,23,KAB BANTUL,0.66,modis_neo_csv,No
2024,23,KAB GUNUNG KIDUL,0.66,modis_neo_csv,No
2024,23,KAB KULON PROGO,0.754,modis_neo_csv,No
2024,23,KAB SLEMAN,0.605,modis_neo_csv,No
2024,23,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2024,24,KAB BANTUL,0.652,modis_neo_csv,No
2024,24,KAB GUNUNG KIDUL,0.644,modis_neo_csv,No
2024,24,KAB KULON PROGO,0.746,modis_neo_csv,No
2024,24,KAB SLEMAN,0.605,modis_neo_csv,No
2024,24,KOTA YOGYAKARTA,0.565,modis_neo_csv,No
2024,25,KAB BANTUL,0.652,modis_neo_csv,No
2024,25,KAB GUNUNG KIDUL,0.644,modis_neo_csv,No
2024,25,KAB KULON PROGO,0.746,modis_neo_csv,No
2024,25,KAB SLEMAN,0.605,modis_neo_csv,No
2024,25,KOTA YOGYAKARTA,0.565,modis_neo_csv,No
2024,26,KAB BANTUL,0.652,modis_neo_csv,No
2024,26,KAB GUNUNG KIDUL,0.644,modis_neo_csv,No
2024,26,KAB KULON PROGO,0.746,modis_neo_csv,No
2024,26,KAB SLEMAN,0.605,modis_neo_csv,No
2024,26,KOTA YOGYAKARTA,0.565,modis_neo_csv,No
2024,27,KAB BANTUL,0.656,modis_neo_csv,No
2024,27,KAB GUNUNG KIDUL,0.585,modis_neo_csv,No
2024,27,KAB KULON PROGO,0.703,modis_neo_csv,No
2024,27,KAB SLEMAN,0.597,modis_neo_csv,No
2024,27,KOTA YOGYAKARTA,0.554,modis_neo_csv,No
2024,28,KAB BANTUL,0.656,modis_neo_csv,No
2024,28,KAB GUNUNG KIDUL,0.585,modis_neo_csv,No
2024,28,KAB KULON PROGO,0.703,modis_neo_csv,No
2024,28,KAB SLEMAN,0.597,modis_neo_csv,No
2024,28,KOTA YOGYAKARTA,0.554,modis_neo_csv,No
2024,29,KAB BANTUL,0.672,modis_neo_csv,No
2024,29,KAB GUNUNG KIDUL,0.644,modis_neo_csv,No
2024,29,KAB KULON PROGO,0.715,modis_neo_csv,No
2024,29,KAB SLEMAN,0.624,modis_neo_csv,No
2024,29,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2024,30,KAB BANTUL,0.672,modis_neo_csv,No
2024,30,KAB GUNUNG KIDUL,0.644,modis_neo_csv,No
2024,30,KAB KULON PROGO,0.715,modis_neo_csv,No
2024,30,KAB SLEMAN,0.624,modis_neo_csv,No
2024,30,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2024,31,KAB BANTUL,0.628,modis_neo_csv,No
2024,31,KAB GUNUNG KIDUL,0.534,modis_neo_csv,No
2024,31,KAB KULON PROGO,0.668,modis_neo_csv,No
2024,31,KAB SLEMAN,0.593,modis_neo_csv,No
2024,31,KOTA YOGYAKARTA,0.546,modis_neo_csv,No
2024,32,KAB BANTUL,0.628,modis_neo_csv,No
2024,32,KAB GUNUNG KIDUL,0.534,modis_neo_csv,No
2024,32,KAB KULON PROGO,0.668,modis_neo_csv,No
2024,32,KAB SLEMAN,0.593,modis_neo_csv,No
2024,32,KOTA YOGYAKARTA,0.546,modis_neo_csv,No
2024,33,KAB BANTUL,0.617,modis_neo_csv,No
2024,33,KAB GUNUNG KIDUL,0.518,modis_neo_csv,No
2024,33,KAB KULON PROGO,0.652,modis_neo_csv,No
2024,33,KAB SLEMAN,0.55,modis_neo_csv,No
2024,33,KOTA YOGYAKARTA,0.522,modis_neo_csv,No
2024,34,KAB BANTUL,0.617,modis_neo_csv,No
2024,34,KAB GUNUNG KIDUL,0.518,modis_neo_csv,No
2024,34,KAB KULON PROGO,0.652,modis_neo_csv,No
2024,34,KAB SLEMAN,0.55,modis_neo_csv,No
2024,34,KOTA YOGYAKARTA,0.522,modis_neo_csv,No
2024,35,KAB BANTUL,0.617,modis_neo_csv,No
2024,35,KAB GUNUNG KIDUL,0.518,modis_neo_csv,No
2024,35,KAB KULON PROGO,0.652,modis_neo_csv,No
2024,35,KAB SLEMAN,0.55,modis_neo_csv,No
2024,35,KOTA YOGYAKARTA,0.522,modis_neo_csv,No
2024,36,KAB BANTUL,0.577,modis_neo_csv,No
2024,36,KAB GUNUNG KIDUL,0.439,modis_neo_csv,No
2024,36,KAB KULON PROGO,0.593,modis_neo_csv,No
2024,36,KAB SLEMAN,0.475,modis_neo_csv,No
2024,36,KOTA YOGYAKARTA,0.487,modis_neo_csv,No
2024,37,KAB BANTUL,0.577,modis_neo_csv,No
2024,37,KAB GUNUNG KIDUL,0.439,modis_neo_csv,No
2024,37,KAB KULON PROGO,0.593,modis_neo_csv,No
2024,37,KAB SLEMAN,0.475,modis_neo_csv,No
2024,37,KOTA YOGYAKARTA,0.487,modis_neo_csv,No
2024,38,KAB BANTUL,0.605,modis_neo_csv,No
2024,38,KAB GUNUNG KIDUL,0.479,modis_neo_csv,No
2024,38,KAB KULON PROGO,0.593,modis_neo_csv,No
2024,38,KAB SLEMAN,0.506,modis_neo_csv,No
2024,38,KOTA YOGYAKARTA,0.498,modis_neo_csv,No
2024,39,KAB BANTUL,0.605,modis_neo_csv,No
2024,39,KAB GUNUNG KIDUL,0.479,modis_neo_csv,No
2024,39,KAB KULON PROGO,0.593,modis_neo_csv,No
2024,39,KAB SLEMAN,0.506,modis_neo_csv,No
2024,39,KOTA YOGYAKARTA,0.498,modis_neo_csv,No
2024,40,KAB BANTUL,0.601,modis_neo_csv,No
2024,40,KAB GUNUNG KIDUL,0.412,modis_neo_csv,No
2024,40,KAB KULON PROGO,0.573,modis_neo_csv,No
2024,40,KAB SLEMAN,0.53,modis_neo_csv,No
2024,40,KOTA YOGYAKARTA,0.483,modis_neo_csv,No
2024,41,KAB BANTUL,0.601,modis_neo_csv,No
2024,41,KAB GUNUNG KIDUL,0.412,modis_neo_csv,No
2024,41,KAB KULON PROGO,0.573,modis_neo_csv,No
2024,41,KAB SLEMAN,0.53,modis_neo_csv,No
2024,41,KOTA YOGYAKARTA,0.483,modis_neo_csv,No
2024,42,KAB BANTUL,0.601,modis_neo_csv,No
2024,42,KAB GUNUNG KIDUL,0.412,modis_neo_csv,No
2024,42,KAB KULON PROGO,0.573,modis_neo_csv,No
2024,42,KAB SLEMAN,0.53,modis_neo_csv,No
2024,42,KOTA YOGYAKARTA,0.483,modis_neo_csv,No
2024,43,KAB BANTUL,0.569,modis_neo_csv,No
2024,43,KAB GUNUNG KIDUL,0.42,modis_neo_csv,No
2024,43,KAB KULON PROGO,0.561,modis_neo_csv,No
2024,43,KAB SLEMAN,0.538,modis_neo_csv,No
2024,43,KOTA YOGYAKARTA,0.491,modis_neo_csv,No
2024,44,KAB BANTUL,0.569,modis_neo_csv,No
2024,44,KAB GUNUNG KIDUL,0.42,modis_neo_csv,No
2024,44,KAB KULON PROGO,0.561,modis_neo_csv,No
2024,44,KAB SLEMAN,0.538,modis_neo_csv,No
2024,44,KOTA YOGYAKARTA,0.491,modis_neo_csv,No
2024,45,KAB BANTUL,0.628,modis_neo_csv,No
2024,45,KAB GUNUNG KIDUL,0.546,modis_neo_csv,No
2024,45,KAB KULON PROGO,0.687,modis_neo_csv,No
2024,45,KAB SLEMAN,0.617,modis_neo_csv,No
2024,45,KOTA YOGYAKARTA,0.506,modis_neo_csv,No
2024,46,KAB BANTUL,0.628,modis_neo_csv,No
2024,46,KAB GUNUNG KIDUL,0.546,modis_neo_csv,No
2024,46,KAB KULON PROGO,0.687,modis_neo_csv,No
2024,46,KAB SLEMAN,0.617,modis_neo_csv,No
2024,46,KOTA YOGYAKARTA,0.506,modis_neo_csv,No
2024,47,KAB BANTUL,0.695,modis_neo_csv,No
2024,47,KAB GUNUNG KIDUL,0.55,modis_neo_csv,No
2024,47,KAB KULON PROGO,0.735,modis_neo_csv,No
2024,47,KAB SLEMAN,0.66,modis_neo_csv,No
2024,47,KOTA YOGYAKARTA,0.538,modis_neo_csv,No
2024,48,KAB BANTUL,0.695,modis_neo_csv,No
2024,48,KAB GUNUNG KIDUL,0.55,modis_neo_csv,No
2024,48,KAB KULON PROGO,0.735,modis_neo_csv,No
2024,48,KAB SLEMAN,0.66,modis_neo_csv,No
2024,48,KOTA YOGYAKARTA,0.538,modis_neo_csv,No
2024,49,KAB BANTUL,0.715,modis_neo_csv,No
2024,49,KAB GUNUNG KIDUL,0.802,modis_neo_csv,No
2024,49,KAB KULON PROGO,0.735,modis_neo_csv,No
2024,49,KAB SLEMAN,0.676,modis_neo_csv,No
2024,49,KOTA YOGYAKARTA,0.687,modis_neo_csv,No
2024,50,KAB BANTUL,0.715,modis_neo_csv,No
2024,50,KAB GUNUNG KIDUL,0.802,modis_neo_csv,No
2024,50,KAB KULON PROGO,0.735,modis_neo_csv,No
2024,50,KAB SLEMAN,0.676,modis_neo_csv,No
2024,50,KOTA YOGYAKARTA,0.687,modis_neo_csv,No
2024,51,KAB BANTUL,0.715,modis_neo_csv,No
2024,51,KAB GUNUNG KIDUL,0.802,modis_neo_csv,No
2024,51,KAB KULON PROGO,0.735,modis_neo_csv,No
2024,51,KAB SLEMAN,0.676,modis_neo_csv,No
2024,51,KOTA YOGYAKARTA,0.687,modis_neo_csv,No
2024,52,KAB BANTUL,0.703,modis_neo_csv,No
2024,52,KAB GUNUNG KIDUL,0.817,modis_neo_csv,No
2024,52,KAB KULON PROGO,0.746,modis_neo_csv,No
2024,52,KAB SLEMAN,0.687,modis_neo_csv,No
2024,52,KOTA YOGYAKARTA,0.683,modis_neo_csv,No
2025,1,KAB BANTUL,0.703,modis_neo_csv,No
2025,1,KAB GUNUNG KIDUL,0.817,modis_neo_csv,No
2025,1,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,1,KAB SLEMAN,0.687,modis_neo_csv,No
2025,1,KOTA YOGYAKARTA,0.683,modis_neo_csv,No
2025,2,KAB BANTUL,0.636,modis_neo_csv,No
2025,2,KAB GUNUNG KIDUL,0.707,modis_neo_csv,No
2025,2,KAB KULON PROGO,0.817,modis_neo_csv,No
2025,2,KAB SLEMAN,0.589,modis_neo_csv,No
2025,2,KOTA YOGYAKARTA,0.64,modis_neo_csv,No
2025,3,KAB BANTUL,0.636,modis_neo_csv,No
2025,3,KAB GUNUNG KIDUL,0.707,modis_neo_csv,No
2025,3,KAB KULON PROGO,0.817,modis_neo_csv,No
2025,3,KAB SLEMAN,0.589,modis_neo_csv,No
2025,3,KOTA YOGYAKARTA,0.64,modis_neo_csv,No
2025,4,KAB BANTUL,0.601,modis_neo_csv,No
2025,4,KAB GUNUNG KIDUL,0.758,modis_neo_csv,No
2025,4,KAB KULON PROGO,0.821,modis_neo_csv,No
2025,4,KAB SLEMAN,0.715,modis_neo_csv,No
2025,4,KOTA YOGYAKARTA,0.723,modis_neo_csv,No
2025,5,KAB BANTUL,0.601,modis_neo_csv,No
2025,5,KAB GUNUNG KIDUL,0.758,modis_neo_csv,No
2025,5,KAB KULON PROGO,0.821,modis_neo_csv,No
2025,5,KAB SLEMAN,0.715,modis_neo_csv,No
2025,5,KOTA YOGYAKARTA,0.723,modis_neo_csv,No
2025,6,KAB BANTUL,0.695,modis_neo_csv,No
2025,6,KAB GUNUNG KIDUL,0.743,modis_neo_csv,No
2025,6,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,6,KAB SLEMAN,0.723,modis_neo_csv,No
2025,6,KOTA YOGYAKARTA,0.727,modis_neo_csv,No
2025,7,KAB BANTUL,0.695,modis_neo_csv,No
2025,7,KAB GUNUNG KIDUL,0.743,modis_neo_csv,No
2025,7,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,7,KAB SLEMAN,0.723,modis_neo_csv,No
2025,7,KOTA YOGYAKARTA,0.727,modis_neo_csv,No
2025,8,KAB BANTUL,0.695,modis_neo_csv,No
2025,8,KAB GUNUNG KIDUL,0.743,modis_neo_csv,No
2025,8,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,8,KAB SLEMAN,0.723,modis_neo_csv,No
2025,8,KOTA YOGYAKARTA,0.727,modis_neo_csv,No
2025,9,KAB BANTUL,0.711,modis_neo_csv,No
2025,9,KAB GUNUNG KIDUL,0.743,modis_neo_csv,No
2025,9,KAB KULON PROGO,0.762,modis_neo_csv,No
2025,9,KAB SLEMAN,0.699,modis_neo_csv,No
2025,9,KOTA YOGYAKARTA,0.695,modis_neo_csv,No
2025,10,KAB BANTUL,0.711,modis_neo_csv,No
2025,10,KAB GUNUNG KIDUL,0.743,modis_neo_csv,No
2025,10,KAB KULON PROGO,0.762,modis_neo_csv,No
2025,10,KAB SLEMAN,0.699,modis_neo_csv,No
2025,10,KOTA YOGYAKARTA,0.695,modis_neo_csv,No
2025,11,KAB BANTUL,0.695,modis_neo_csv,No
2025,11,KAB GUNUNG KIDUL,0.77,modis_neo_csv,No
2025,11,KAB KULON PROGO,0.723,modis_neo_csv,No
2025,11,KAB SLEMAN,0.683,modis_neo_csv,No
2025,11,KOTA YOGYAKARTA,0.648,modis_neo_csv,No
2025,12,KAB BANTUL,0.695,modis_neo_csv,No
2025,12,KAB GUNUNG KIDUL,0.77,modis_neo_csv,No
2025,12,KAB KULON PROGO,0.723,modis_neo_csv,No
2025,12,KAB SLEMAN,0.683,modis_neo_csv,No
2025,12,KOTA YOGYAKARTA,0.648,modis_neo_csv,No
2025,13,KAB BANTUL,0.683,modis_neo_csv,No
2025,13,KAB GUNUNG KIDUL,0.766,modis_neo_csv,No
2025,13,KAB KULON PROGO,0.739,modis_neo_csv,No
2025,13,KAB SLEMAN,0.656,modis_neo_csv,No
2025,13,KOTA YOGYAKARTA,0.652,modis_neo_csv,No
2025,14,KAB BANTUL,0.683,modis_neo_csv,No
2025,14,KAB GUNUNG KIDUL,0.766,modis_neo_csv,No
2025,14,KAB KULON PROGO,0.739,modis_neo_csv,No
2025,14,KAB SLEMAN,0.656,modis_neo_csv,No
2025,14,KOTA YOGYAKARTA,0.652,modis_neo_csv,No
2025,15,KAB BANTUL,0.648,modis_neo_csv,No
2025,15,KAB GUNUNG KIDUL,0.786,modis_neo_csv,No
2025,15,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,15,KAB SLEMAN,0.628,modis_neo_csv,No
2025,15,KOTA YOGYAKARTA,0.62,modis_neo_csv,No
2025,16,KAB BANTUL,0.648,modis_neo_csv,No
2025,16,KAB GUNUNG KIDUL,0.786,modis_neo_csv,No
2025,16,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,16,KAB SLEMAN,0.628,modis_neo_csv,No
2025,16,KOTA YOGYAKARTA,0.62,modis_neo_csv,No
2025,17,KAB BANTUL,0.648,modis_neo_csv,No
2025,17,KAB GUNUNG KIDUL,0.786,modis_neo_csv,No
2025,17,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,17,KAB SLEMAN,0.628,modis_neo_csv,No
2025,17,KOTA YOGYAKARTA,0.62,modis_neo_csv,No
2025,18,KAB BANTUL,0.648,modis_neo_csv,No
2025,18,KAB GUNUNG KIDUL,0.786,modis_neo_csv,No
2025,18,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,18,KAB SLEMAN,0.628,modis_neo_csv,No
2025,18,KOTA YOGYAKARTA,0.62,modis_neo_csv,No
2025,19,KAB BANTUL,0.648,modis_neo_csv,No
2025,19,KAB GUNUNG KIDUL,0.786,modis_neo_csv,No
2025,19,KAB KULON PROGO,0.746,modis_neo_csv,No
2025,19,KAB SLEMAN,0.628,modis_neo_csv,No
2025,19,KOTA YOGYAKARTA,0.62,modis_neo_csv,No
2025,20,KAB BANTUL,0.632,modis_neo_csv,No
2025,20,KAB GUNUNG KIDUL,0.782,modis_neo_csv,No
2025,20,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,20,KAB SLEMAN,0.593,modis_neo_csv,No
2025,20,KOTA YOGYAKARTA,0.648,modis_neo_csv,No
2025,21,KAB BANTUL,0.632,modis_neo_csv,No
2025,21,KAB GUNUNG KIDUL,0.782,modis_neo_csv,No
2025,21,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,21,KAB SLEMAN,0.593,modis_neo_csv,No
2025,21,KOTA YOGYAKARTA,0.648,modis_neo_csv,No
2025,22,KAB BANTUL,0.676,modis_neo_csv,No
2025,22,KAB GUNUNG KIDUL,0.77,modis_neo_csv,No
2025,22,KAB KULON PROGO,0.833,modis_neo_csv,No
2025,22,KAB SLEMAN,0.624,modis_neo_csv,No
2025,22,KOTA YOGYAKARTA,0.609,modis_neo_csv,No
2025,23,KAB BANTUL,0.676,modis_neo_csv,No
2025,23,KAB GUNUNG KIDUL,0.77,modis_neo_csv,No
2025,23,KAB KULON PROGO,0.833,modis_neo_csv,No
2025,23,KAB SLEMAN,0.624,modis_neo_csv,No
2025,23,KOTA YOGYAKARTA,0.609,modis_neo_csv,No
2025,24,KAB BANTUL,0.676,modis_neo_csv,No
2025,24,KAB GUNUNG KIDUL,0.77,modis_neo_csv,No
2025,24,KAB KULON PROGO,0.833,modis_neo_csv,No
2025,24,KAB SLEMAN,0.624,modis_neo_csv,No
2025,24,KOTA YOGYAKARTA,0.609,modis_neo_csv,No
2025,25,KAB BANTUL,0.66,modis_neo_csv,No
2025,25,KAB GUNUNG KIDUL,0.719,modis_neo_csv,No
2025,25,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,25,KAB SLEMAN,0.613,modis_neo_csv,No
2025,25,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2025,26,KAB BANTUL,0.66,modis_neo_csv,No
2025,26,KAB GUNUNG KIDUL,0.719,modis_neo_csv,No
2025,26,KAB KULON PROGO,0.794,modis_neo_csv,No
2025,26,KAB SLEMAN,0.613,modis_neo_csv,No
2025,26,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2025,27,KAB BANTUL,0.691,modis_neo_csv,No
2025,27,KAB GUNUNG KIDUL,0.746,modis_neo_csv,No
2025,27,KAB KULON PROGO,0.727,modis_neo_csv,No
2025,27,KAB SLEMAN,0.66,modis_neo_csv,No
2025,27,KOTA YOGYAKARTA,0.613,modis_neo_csv,No
2025,28,KAB BANTUL,0.691,modis_neo_csv,No
2025,28,KAB GUNUNG KIDUL,0.746,modis_neo_csv,No
2025,28,KAB KULON PROGO,0.727,modis_neo_csv,No
2025,28,KAB SLEMAN,0.66,modis_neo_csv,No
2025,28,KOTA YOGYAKARTA,0.613,modis_neo_csv,No
2025,29,KAB BANTUL,0.664,modis_neo_csv,No
2025,29,KAB GUNUNG KIDUL,0.676,modis_neo_csv,No
2025,29,KAB KULON PROGO,0.703,modis_neo_csv,No
2025,29,KAB SLEMAN,0.613,modis_neo_csv,No
2025,29,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2025,30,KAB BANTUL,0.664,modis_neo_csv,No
2025,30,KAB GUNUNG KIDUL,0.676,modis_neo_csv,No
2025,30,KAB KULON PROGO,0.703,modis_neo_csv,No
2025,30,KAB SLEMAN,0.613,modis_neo_csv,No
2025,30,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2025,31,KAB BANTUL,0.683,modis_neo_csv,No
2025,31,KAB GUNUNG KIDUL,0.66,modis_neo_csv,No
2025,31,KAB KULON PROGO,0.687,modis_neo_csv,No
2025,31,KAB SLEMAN,0.593,modis_neo_csv,No
2025,31,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2025,32,KAB BANTUL,0.683,modis_neo_csv,No
2025,32,KAB GUNUNG KIDUL,0.66,modis_neo_csv,No
2025,32,KAB KULON PROGO,0.687,modis_neo_csv,No
2025,32,KAB SLEMAN,0.593,modis_neo_csv,No
2025,32,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2025,33,KAB BANTUL,0.683,modis_neo_csv,No
2025,33,KAB GUNUNG KIDUL,0.66,modis_neo_csv,No
2025,33,KAB KULON PROGO,0.687,modis_neo_csv,No
2025,33,KAB SLEMAN,0.593,modis_neo_csv,No
2025,33,KOTA YOGYAKARTA,0.573,modis_neo_csv,No
2025,34,KAB BANTUL,0.636,modis_neo_csv,No
2025,34,KAB GUNUNG KIDUL,0.581,modis_neo_csv,No
2025,34,KAB KULON PROGO,0.719,modis_neo_csv,No
2025,34,KAB SLEMAN,0.554,modis_neo_csv,No
2025,34,KOTA YOGYAKARTA,0.565,modis_neo_csv,No
2025,35,KAB BANTUL,0.636,modis_neo_csv,No
2025,35,KAB GUNUNG KIDUL,0.581,modis_neo_csv,No
2025,35,KAB KULON PROGO,0.719,modis_neo_csv,No
2025,35,KAB SLEMAN,0.554,modis_neo_csv,No
2025,35,KOTA YOGYAKARTA,0.565,modis_neo_csv,No
2025,36,KAB BANTUL,0.664,modis_neo_csv,No
2025,36,KAB GUNUNG KIDUL,0.605,modis_neo_csv,No
2025,36,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,36,KAB SLEMAN,0.577,modis_neo_csv,No
2025,36,KOTA YOGYAKARTA,0.569,modis_neo_csv,No
2025,37,KAB BANTUL,0.664,modis_neo_csv,No
2025,37,KAB GUNUNG KIDUL,0.605,modis_neo_csv,No
2025,37,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,37,KAB SLEMAN,0.577,modis_neo_csv,No
2025,37,KOTA YOGYAKARTA,0.569,modis_neo_csv,No
2025,38,KAB BANTUL,0.648,modis_neo_csv,No
2025,38,KAB GUNUNG KIDUL,0.62,modis_neo_csv,No
2025,38,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,38,KAB SLEMAN,0.577,modis_neo_csv,No
2025,38,KOTA YOGYAKARTA,0.601,modis_neo_csv,No
2025,39,KAB BANTUL,0.648,modis_neo_csv,No
2025,39,KAB GUNUNG KIDUL,0.62,modis_neo_csv,No
2025,39,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,39,KAB SLEMAN,0.577,modis_neo_csv,No
2025,39,KOTA YOGYAKARTA,0.601,modis_neo_csv,No
2025,40,KAB BANTUL,0.648,modis_neo_csv,No
2025,40,KAB GUNUNG KIDUL,0.62,modis_neo_csv,No
2025,40,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,40,KAB SLEMAN,0.577,modis_neo_csv,No
2025,40,KOTA YOGYAKARTA,0.601,modis_neo_csv,No
2025,41,KAB BANTUL,0.648,modis_neo_csv,No
2025,41,KAB GUNUNG KIDUL,0.687,modis_neo_csv,No
2025,41,KAB KULON PROGO,0.766,modis_neo_csv,No
2025,41,KAB SLEMAN,0.593,modis_neo_csv,No
2025,41,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2025,42,KAB BANTUL,0.648,modis_neo_csv,No
2025,42,KAB GUNUNG KIDUL,0.687,modis_neo_csv,No
2025,42,KAB KULON PROGO,0.766,modis_neo_csv,No
2025,42,KAB SLEMAN,0.593,modis_neo_csv,No
2025,42,KOTA YOGYAKARTA,0.589,modis_neo_csv,No
2025,43,KAB BANTUL,0.644,modis_neo_csv,No
2025,43,KAB GUNUNG KIDUL,0.652,modis_neo_csv,No
2025,43,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,43,KAB SLEMAN,0.632,modis_neo_csv,No
2025,43,KOTA YOGYAKARTA,0.554,modis_neo_csv,No
2025,44,KAB BANTUL,0.644,modis_neo_csv,No
2025,44,KAB GUNUNG KIDUL,0.652,modis_neo_csv,No
2025,44,KAB KULON PROGO,0.743,modis_neo_csv,No
2025,44,KAB SLEMAN,0.632,modis_neo_csv,No
2025,44,KOTA YOGYAKARTA,0.554,modis_neo_csv,No
2025,45,KAB BANTUL,0.672,modis_neo_csv,No
2025,45,KAB GUNUNG KIDUL,0.557,modis_neo_csv,No
2025,45,KAB KULON PROGO,0.672,modis_neo_csv,No
2025,45,KAB SLEMAN,0.624,modis_neo_csv,No
2025,45,KOTA YOGYAKARTA,0.577,modis_neo_csv,No
2025,46,KAB BANTUL,0.672,modis_neo_csv,No
2025,46,KAB GUNUNG KIDUL,0.557,modis_neo_csv,No
2025,46,KAB KULON PROGO,0.672,modis_neo_csv,No
2025,46,KAB SLEMAN,0.624,modis_neo_csv,No
2025,46,KOTA YOGYAKARTA,0.577,modis_neo_csv,No
2025,47,KAB BANTUL,0.695,modis_neo_csv,No
2025,47,KAB GUNUNG KIDUL,0.782,modis_neo_csv,No
2025,47,KAB KULON PROGO,0.77,modis_neo_csv,No
2025,47,KAB SLEMAN,0.66,modis_neo_csv,No
2025,47,KOTA YOGYAKARTA,0.538,modis_neo_csv,No
2025,48,KAB BANTUL,0.695,modis_neo_csv,No
2025,48,KAB GUNUNG KIDUL,0.782,modis_neo_csv,No
2025,48,KAB KULON PROGO,0.77,modis_neo_csv,No
2025,48,KAB SLEMAN,0.66,modis_neo_csv,No
2025,48,KOTA YOGYAKARTA,0.538,modis_neo_csv,No
2025,49,KAB BANTUL,0.695,modis_neo_csv,No
2025,49,KAB GUNUNG KIDUL,0.782,modis_neo_csv,No
2025,49,KAB KULON PROGO,0.77,modis_neo_csv,No
2025,49,KAB SLEMAN,0.66,modis_neo_csv,No
2025,49,KOTA YOGYAKARTA,0.538,modis_neo_csv,No
2025,50,KAB BANTUL,0.687,modis_neo_csv,No
2025,50,KAB GUNUNG KIDUL,0.802,modis_neo_csv,No
2025,50,KAB KULON PROGO,0.735,modis_neo_csv,No
2025,50,KAB SLEMAN,0.676,modis_neo_csv,No
2025,50,KOTA YOGYAKARTA,0.664,modis_neo_csv,No
2025,51,KAB BANTUL,0.687,modis_neo_csv,No
2025,51,KAB GUNUNG KIDUL,0.802,modis_neo_csv,No
2025,51,KAB KULON PROGO,0.735,modis_neo_csv,No
2025,51,KAB SLEMAN,0.676,modis_neo_csv,No
2025,51,KOTA YOGYAKARTA,0.664,modis_neo_csv,No
2025,52,KAB BANTUL,0.68,modis_neo_csv,No
2025,52,KAB GUNUNG KIDUL,0.798,modis_neo_csv,No
2025,52,KAB KULON PROGO,0.813,modis_neo_csv,No
2025,52,KAB SLEMAN,0.605,modis_neo_csv,No
2025,52,KOTA YOGYAKARTA,0.64,modis_neo_csv,No
