Year,Region,Source_File,Kecamatan,Puskesmas,Latitude,Longitude,Week,Cases,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,8,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,9,0,0.0208,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,10,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,11,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,12,0,0.0201,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,13,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,14,0,0.0202,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,15,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,16,0,0.0204,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,17,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,18,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,19,0,0.0197,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,20,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,21,0,0.0201,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,22,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,23,0,0.0202,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,24,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,25,0,0.0206,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,26,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,27,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,28,0,0.0203,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,29,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,30,0,0.0213,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,31,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,32,0,0.0203,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,33,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,34,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,35,0,0.0193,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,36,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,37,0,0.0204,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,38,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,39,0,0.0175,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,40,2,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,41,2,0.0169,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,42,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,43,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,44,0,0.02,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,45,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,46,2,0.0222,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,47,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,48,0,0.021,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,49,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,50,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,51,0,0.0207,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK II,-7.7566492,110.4055864,52,0,0.0204,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_pakem.xlsx,pakem,PKM. PAKEM,-7.6601693,110.4188443,1,0,0.0228,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,2,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,3,0,0.0227,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,4,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,5,0,0.0203,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,6,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,7,0,0.0226,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,8,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,9,0,0.0228,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,10,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,11,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,12,0,0.0221,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,13,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,14,0,0.0229,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,15,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,16,1,0.023,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,17,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,18,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,19,0,0.0226,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,20,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,21,0,0.0223,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,22,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,23,1,0.0225,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,24,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,25,0,0.0227,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,26,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,27,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,28,0,0.022,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,29,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,30,0,0.0219,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,31,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,32,1,0.0219,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,33,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,34,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,35,0,0.021,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,36,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,37,0,0.0225,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,38,2,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,39,0,0.0206,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,40,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,41,0,0.0235,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,42,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,43,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,44,0,0.0231,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,45,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,46,0,0.0227,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,47,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,48,0,0.022,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,49,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,50,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,51,0,0.023,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_depok.xlsx,depok,PKM. DEPOK III,-7.7783053,110.3869541,52,0,0.0234,,,,,,,,,
2021,KAB GUNUNG KIDUL,Laporan-Analisa-SKDR_paliyan.xlsx,paliyan,PKM. PALIYAN,-7.9994068,110.5115052,1,0,0.0243,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,2,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,3,0,0.0218,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,4,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,5,0,0.0216,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,6,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,7,0,0.0235,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,8,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,9,0,0.0227,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,10,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,11,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,12,0,0.0226,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,13,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,14,0,0.0223,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,15,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,16,0,0.0221,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,17,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,18,3,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,19,0,0.0217,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,20,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,21,0,0.0209,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,22,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,23,0,0.0204,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,24,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,25,0,0.0205,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,26,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,27,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,28,1,0.0203,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,29,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,30,0,0.0192,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,31,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,32,0,0.0207,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,33,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,34,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,35,0,0.0178,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,36,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,37,0,0.0189,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,38,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,39,0,0.0175,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,40,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,41,0,0.017,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,42,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,43,3,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,44,1,0.0208,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,45,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,46,0,0.0197,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,47,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,48,1,0.0226,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,49,1,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,50,0,,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,51,0,0.0223,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING I,-7.8007199,110.3176797,52,0,0.0228,,,,,,,,,
2021,KAB GUNUNG KIDUL,Laporan-Analisa-SKDR_panggang.xlsx,panggang,PKM. PANGGANG II,-8.0368734,110.4579292,1,0,0.0241,,,,,,,,,
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,2,6,,93.14285714,62.42857143,198.18,22.88,31.88,26.03785714,1007.571429,4.178571429,238
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,3,5,0.0226,80.42857143,58.42857143,199.94,23.35,32.16,26.45928571,1008,2.721428571,180.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,4,2,,79.85714286,64.42857143,119.22,22.89,32.41,25.85214286,1008,3.194285714,206.2857143
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,5,1,0.0224,91.42857143,63,207.06,22.9,32.01,26.11535714,1009,3.21,233.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,6,1,,75.42857143,70.71428571,119.77,23.11,31.36,25.50892857,1008.571429,4.072857143,230.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,7,1,0.0243,48,64,116.12,22.82,33.04,26.14857143,1009.428571,3.277142857,174.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,8,1,,86.71428571,66.71428571,44.5,22.76,33.38,25.55535714,1008.142857,3.794285714,211.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,9,2,0.0235,63.57142857,54.14285714,62,23.54,33.93,26.725,1010.142857,3.748571429,215.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,10,0,,46.71428571,67.85714286,62.13,22,31.73,25.93107143,1009.714286,4.26,158.7142857
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,11,0,,44.57142857,72.28571429,71.51,23,33,25.725,1009.142857,4.757142857,244.1428571
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,12,0,0.0235,81.71428571,56.85714286,74.86,23.49,32.43,26.3525,1007.428571,4.49,222.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,13,1,,78.28571429,63.42857143,64.09,23.06,32.47,26.08142857,1006.428571,3.158571429,187.5714286
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,14,1,0.0235,69,62.14285714,122.43,23.4,32.2,26.02035714,1007.714286,2.842857143,187.8571429
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,15,0,,43,58.57142857,31.44,22.83,31.91,26.075,1010.428571,3.54,184.4285714
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,16,2,0.0232,40.28571429,55.14285714,0.36,21.8,31.24,25.26857143,1010.571429,4.605714286,165
2021,KAB SLEMAN,Laporan-Analisa-SKDR_gamping.xlsx,gamping,PKM. GAMPING II,-7.7830669,110.3351982,17,0,,44.57142857,58.85714286,0.86,22.22,31.56,25.7875,1010.142857,3.847142857,164
