Year,Region,Month,Cases,Latitude,Longitude,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2021,KAB SLEMAN,3,29,-7.689718,110.3812751,0.608438117,68.8,60.8,14.114,22.974,31.596,30.61,1008.6,4.092,222.2
2021,KAB SLEMAN,4,74,-7.689718,110.3812751,0.692439948,55.5,56.75,5.98,22.6675,31.245,31.19,1009.75,2.885,191.25
2021,KAB SLEMAN,5,79,-7.689718,110.3812751,0.416347719,49.2,54.2,0.11,20.822,31.054,30.936,1009.2,3.164,175
2021,KAB SLEMAN,6,46,-7.689718,110.3812751,0.4569364,61.75,60.25,0.57,13.0575,30.27,30.2325,1010.75,2.775,215.5
2021,KAB SLEMAN,7,43,-7.689718,110.3812751,0.413965499,52.5,53.75,0.105,16.0525,28.2875,25.13,1010,4.4625,144.25
2021,KAB SLEMAN,8,33,-7.689718,110.3812751,0.469708226,62.6,55.6,0.55,21.906,30.35,30.134,1010.6,4.434,177.8
2021,KAB SLEMAN,9,35,-7.689718,110.3812751,0.391486654,83.75,62.5,5.03,22.18,29.5175,28.9475,1010,3.8075,178
2021,KAB SLEMAN,10,48,-7.689718,110.3812751,0.415024632,67,52.25,3.52,15.87,31.355,28.3225,1009.25,5.105,190.75
2021,KAB SLEMAN,11,56,-7.689718,110.3812751,0.635386649,96.8,73.2,18.076,18.434,27.774,24.842,1008.6,2.382,233.6
2021,KAB SLEMAN,12,28,-7.689718,110.3812751,0.61706012,84.5,59.5,8.705,17.75,30.6,27.47,1009.5,3.9425,216.25
2022,KAB SLEMAN,1,81,-7.689718,110.3812751,0.661878589,79.8,62.4,6.372,18,29.624,28.592,1009,4.238,227.4
2022,KAB SLEMAN,2,20,-7.689718,110.3812751,0.613196953,78.25,65.25,15.14,17.0725,29.1375,26.595,1007.5,2.675,147.75
2022,KAB SLEMAN,3,30,-7.689718,110.3812751,0.672430158,79,65.5,3.3925,22.9,31.4175,30.9975,1008.25,3.285,193.75
2022,KAB SLEMAN,4,29,-7.689718,110.3812751,0.624794659,69,60.5,15.5375,22.215,30.85,30.84,1008.75,2.8725,181.25
2022,KAB SLEMAN,5,57,-7.689718,110.3812751,0.444026765,85.8,63.8,5.192,23.142,30.616,30.228,1008.2,2.94,151.6
2022,KAB SLEMAN,6,55,-7.689718,110.3812751,0.425221326,80.25,67.5,3.8225,22.3375,29.355,29.0625,1009.5,3.055,175.25
2022,KAB SLEMAN,7,65,-7.689718,110.3812751,0.450615281,74.75,65,0.5275,21.1475,28.6,28.2975,1009.75,3.4075,143.75
2022,KAB SLEMAN,8,48,-7.689718,110.3812751,0.452760939,88.4,64.4,4.73,21.536,28.512,27.89,1009.8,3.37,185.2
2022,KAB SLEMAN,9,57,-7.689718,110.3812751,0.38313211,82.75,64,0,22.1525,29.3425,28.69,1010.75,4.1375,178.75
2022,KAB SLEMAN,10,76,-7.689718,110.3812751,0.476520089,91,67,7.238,22.812,28.816,28.672,1010.2,3.85,196.6
2022,KAB SLEMAN,11,46,-7.689718,110.3812751,0.617866557,82,71.5,11.5675,22.7225,28.88,28.405,1009,3.2875,199.75
2022,KAB SLEMAN,12,46,-7.689718,110.3812751,0.649727043,71.25,70.75,5.3,22.425,28.08,27.8575,1008.25,3.0825,227.25
2023,KAB SLEMAN,1,75,-7.689718,110.3812751,0.654108798,73.4,63.8,11.918,22.508,29.88,29.58,1008,3.936,223.2
2023,KAB SLEMAN,2,31,-7.689718,110.3812751,0.611176966,73.75,62.75,10.335,22.25,30.4475,29.5575,1009,4.195,242.25
2023,KAB SLEMAN,3,35,-7.689718,110.3812751,0.69076716,56.5,54.75,11.7875,22.6275,31.2725,31.165,1009.5,3.7475,181.5
2023,KAB SLEMAN,4,46,-7.689718,110.3812751,0.609062249,70.75,58.5,6.325,22.3025,30.915,30.745,1008.5,3.8525,187.5
2023,KAB SLEMAN,5,42,-7.689718,110.3812751,0.453431579,56,58.4,1.42,21.86,30.222,29.966,1009.8,3.658,173.4
2023,KAB SLEMAN,6,37,-7.689718,110.3812751,0.42887862,55.75,59,0,22.015,30.11,30.0325,1010,3.91,145.75
2023,KAB SLEMAN,7,39,-7.689718,110.3812751,0.459739971,62.4,61,0.022,20.612,28.728,28.334,1012,4.322,168.8
2023,KAB SLEMAN,8,31,-7.689718,110.3812751,0.414668733,35,45.75,0,19.825,31.045,30.7625,1012,5.1325,186.25
2023,KAB SLEMAN,9,44,-7.689718,110.3812751,0.399103881,40.75,41.5,0,19.44,31.3025,31.3025,1011,5.9325,176
2023,KAB SLEMAN,10,59,-7.689718,110.3812751,0.477452136,48.8,32,0.024,21.37,35.576,35.576,1010.4,5.936,185
2023,KAB SLEMAN,11,51,-7.689718,110.3812751,0.61558642,70.5,60.5,0.385,23.1625,30.4275,29.655,1010.75,3.715,199.25
2023,KAB SLEMAN,12,24,-7.689718,110.3812751,0.63607089,91,55.5,2.845,23.0525,31.1,30.89,1009.75,4.3,198.5
2024,KAB SLEMAN,1,108,-7.689718,110.3812751,0.640127488,75.6,65,11.69,23.208,30.51,30.2,1010.4,3.588,238.8
2024,KAB SLEMAN,2,125,-7.689718,110.3812751,0.597087382,78.75,64,10.1925,23.405,30.5,30.3725,1011.25,3.5975,219.5
2024,KAB SLEMAN,3,137,-7.689718,110.3812751,0.700941807,92.75,69,9.29,23.4025,29.505,29.2325,1009.5,3.145,181.75
